X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010
0.155388471,0.154551815,0.153447499,0.154894672,0.153191489,0.152549399,0.15222814,0.150809317,0.150668209,0.149433962,0.148189278,0.144466655,0.139091719,0.137171741,0.135577798,0.134762037,0.131646259,0.130737727,0.129882965,0.1253162,0.124591443,0.124631992,0.123749389,0.124327052,0.121895893,0.121985386,0.12128453,0.120984564,0.120006697,0.118720134,0.117828443,0.117569154,0.117787691,0.118593193,0.118556132,0.118619349,0.117436591,0.116322702,0.114650662,0.112904856,0.111961126,0.112235103,0.113339337,0.113710764,0.114746303,0.115718938,0.115551874,0.116287973,0.116220791,0.115907582,0.115419879
0.168204823,0.167157375,0.165967153,0.167518956,0.165625802,0.164934741,0.164548766,0.162944843,0.162767431,0.161372682,0.159888416,0.15644304,0.150649351,0.148663468,0.146913084,0.146167441,0.142820611,0.141912544,0.141020955,0.136153024,0.135357843,0.135414352,0.134499814,0.135202145,0.132638424,0.132766957,0.132075472,0.131783264,0.130726169,0.129399272,0.128446733,0.128151852,0.128441616,0.129337643,0.129326923,0.129471678,0.128250573,0.127066858,0.125323529,0.12346464,0.12250526,0.122827184,0.124044109,0.12448918,0.125658431,0.126714811,0.126548111,0.127349783,0.127256525,0.126950601,0.126466533
0.182078051,0.180980508,0.179672501,0.181206597,0.179264074,0.178484356,0.177961922,0.176148901,0.17588785,0.174392132,0.172774869,0.168988492,0.163394287,0.161197703,0.159405228,0.158633599,0.155116014,0.154211151,0.153223475,0.148054324,0.14724598,0.14736912,0.146400716,0.147141633,0.144444444,0.144637856,0.143976341,0.143674476,0.14256101,0.141154159,0.140174351,0.139874739,0.140176378,0.141199377,0.141233766,0.141431193,0.140185245,0.138969432,0.137098704,0.135149626,0.134133509,0.134508409,0.135863147,0.136419617,0.13768184,0.138879415,0.138698893,0.139555287,0.139444957,0.139129928,0.138645916
0.197335025,0.196037226,0.194499858,0.196185286,0.194084544,0.193283676,0.192665037,0.190679473,0.190322581,0.18867713,0.186865932,0.182743269,0.176797285,0.175014967,0.173162691,0.172280404,0.168686869,0.167739053,0.166710171,0.161241228,0.1603611,0.16051057,0.159526755,0.160321836,0.15754596,0.157748765,0.157037983,0.15680955,0.155661188,0.154173951,0.153082031,0.152768713,0.153143575,0.154305439,0.154377256,0.154657678,0.15336197,0.152110927,0.1501413,0.148091182,0.147020225,0.147438567,0.148937756,0.149580203,0.151001204,0.152295835,0.152129454,0.1530239,0.152902412,0.152582079,0.152098432
0.213844252,0.21253406,0.210923134,0.212676794,0.210315473,0.209380503,0.208609782,0.206505521,0.206128939,0.204236218,0.202371218,0.197911158,0.19158998,0.189599802,0.188277512,0.187347649,0.183549296,0.182603939,0.181576428,0.175681255,0.174765047,0.175009701,0.173925339,0.174874372,0.171898356,0.172280554,0.1715698,0.171303955,0.170120653,0.168529491,0.167435897,0.167065317,0.167520763,0.168775892,0.168932252,0.169248727,0.167944036,0.16660012,0.164557576,0.162379042,0.161287352,0.161778619,0.163444951,0.164166739,0.165703442,0.167130085,0.166985179,0.167916737,0.167779633,0.16742156,0.166936332
0.232006543,0.230393417,0.228772441,0.2303989,0.228024369,0.226951827,0.226178635,0.223817729,0.223372781,0.221327608,0.219199446,0.214597315,0.207706006,0.205735661,0.204330176,0.203927273,0.199943678,0.198963589,0.197909776,0.191721133,0.190729954,0.191047642,0.189966244,0.190907035,0.187890069,0.188276152,0.187575392,0.187297349,0.186050692,0.184397764,0.183225082,0.182880269,0.183385694,0.184748262,0.184982057,0.185410533,0.184062282,0.182692897,0.18051763,0.178234346,0.177069351,0.177628709,0.179462521,0.180265854,0.181978432,0.18353195,0.183408117,0.184341132,0.184218467,0.183877714,0.183362797
0.251655629,0.25,0.248122755,0.250154036,0.247599651,0.246208988,0.245203679,0.242835596,0.242329065,0.240214352,0.237795276,0.232790445,0.225752508,0.223449107,0.222072159,0.222242886,0.2180937,0.217022014,0.215830958,0.209400324,0.208418088,0.208743004,0.207583077,0.208717876,0.205485116,0.206023454,0.205302254,0.205037291,0.203755216,0.202006981,0.200820513,0.200388538,0.200943222,0.202496901,0.202810903,0.203286771,0.201857438,0.200521432,0.198206212,0.195773639,0.194633199,0.195245151,0.19721181,0.198181349,0.200038115,0.201682783,0.201556178,0.202572347,0.202421188,0.202037455,0.201557407
0.273326572,0.271380793,0.269662921,0.271265341,0.268954509,0.267494357,0.266286935,0.263888889,0.263021676,0.260788575,0.258141619,0.252946249,0.245314223,0.243000528,0.241580147,0.241974708,0.237950398,0.236936937,0.235281338,0.229014026,0.22797823,0.228404669,0.227298364,0.228389445,0.225141044,0.22556391,0.224847183,0.224726234,0.22331567,0.221521708,0.220263724,0.219931706,0.22050545,0.222082667,0.222453222,0.22302992,0.221612838,0.220219436,0.217834876,0.215300546,0.214078566,0.214814185,0.216909332,0.217943532,0.219961856,0.22183899,0.221636293,0.222692308,0.222527892,0.222129405,0.22170309
0.296561605,0.294949495,0.293037975,0.294642857,0.292040359,0.290611814,0.289120715,0.28671985,0.285650624,0.283467913,0.280716029,0.274853801,0.267138599,0.264935989,0.263175791,0.26360378,0.259525297,0.258992806,0.256846353,0.250830565,0.249601276,0.25,0.24882745,0.25023855,0.246828143,0.247266235,0.246593121,0.246446488,0.244983949,0.243263902,0.241795889,0.241408498,0.242115323,0.243850913,0.244345195,0.245024876,0.243519872,0.242098528,0.239679606,0.236932559,0.235683322,0.236497635,0.23880597,0.239975068,0.242165242,0.244066099,0.243895205,0.245057741,0.24485237,0.244478735,0.243988888
0.322245322,0.320662768,0.31809872,0.320446735,0.317704123,0.3158694,0.314550642,0.311662198,0.310998736,0.307968844,0.305413105,0.299293862,0.291106515,0.288593904,0.287119438,0.287376902,0.283390411,0.282964783,0.280612245,0.274708756,0.273741007,0.274171271,0.273089701,0.274358974,0.270730198,0.271505376,0.270809249,0.270716685,0.269261963,0.267357513,0.265797885,0.265490833,0.26608506,0.267967146,0.268653809,0.269259397,0.267844397,0.266289438,0.26387745,0.261068944,0.259754061,0.260736196,0.263053909,0.264383562,0.266746891,0.268705697,0.268658647,0.269766254,0.269600405,0.269168026,0.268684604
0.34992224,0.348837209,0.346938776,0.348214286,0.34491018,0.343820225,0.342465753,0.338932806,0.338276182,0.335078534,0.332508251,0.3265625,0.317812269,0.315605318,0.314077025,0.314159292,0.310012063,0.309551208,0.307142857,0.301678909,0.3003003,0.300766284,0.299770115,0.300884956,0.297527707,0.298274445,0.297500992,0.297390637,0.296062407,0.293949159,0.292491468,0.29211295,0.292981918,0.294864397,0.295380435,0.296229339,0.294900222,0.293298726,0.290818634,0.287944493,0.286515687,0.287594735,0.290136512,0.291511541,0.294011218,0.296106195,0.296,0.297121316,0.296949153,0.296613011,0.296191585
0.381642512,0.380313199,0.377870564,0.37890625,0.376599634,0.373927959,0.372990354,0.369924812,0.368495077,0.365789474,0.362175525,0.355813953,0.347540984,0.344650206,0.343051506,0.343778802,0.339754816,0.339166667,0.336775218,0.33081571,0.329978433,0.330589849,0.329396325,0.330604534,0.326876513,0.327897496,0.327160494,0.327193933,0.32565445,0.323722812,0.322173702,0.321610366,0.32246696,0.324583333,0.325471698,0.32642487,0.325008794,0.323381416,0.320615582,0.3178057,0.315959004,0.317518248,0.319751754,0.321521626,0.324228629,0.326435083,0.326496139,0.32756167,0.32748538,0.327012026,0.32654928
0.416342412,0.41218638,0.410596026,0.413580247,0.410404624,0.408108108,0.405063291,0.401891253,0.401766004,0.397938144,0.396153846,0.389587074,0.380872483,0.376766091,0.375552283,0.376912378,0.371541502,0.372034956,0.368920522,0.363738739,0.362860192,0.363451777,0.362403101,0.364226135,0.360568384,0.361466326,0.360426929,0.359968354,0.358504958,0.356880059,0.355021216,0.355057705,0.355569948,0.357673267,0.358854471,0.359624931,0.358146799,0.356684756,0.353824496,0.351073345,0.348827292,0.350204082,0.352757137,0.35509434,0.357325539,0.360113758,0.360263523,0.361413043,0.36108325,0.36088245,0.360325203
0.453333333,0.448484848,0.45,0.448453608,0.444976077,0.444444444,0.444444444,0.438931298,0.439285714,0.436666667,0.432098765,0.425714286,0.416445623,0.413366337,0.412037037,0.413043478,0.407786885,0.40776699,0.405156538,0.400696864,0.398682043,0.400936037,0.398518519,0.400282885,0.396481732,0.398447607,0.397515528,0.397849462,0.395402299,0.394241417,0.392136026,0.391975309,0.392504931,0.394512772,0.395870736,0.396610169,0.395700637,0.39412208,0.390714286,0.387491502,0.385113269,0.386658431,0.389380531,0.392268334,0.39408867,0.397551889,0.39762151,0.398989899,0.398712234,0.398441305,0.397688974
0.488636364,0.489795918,0.490566038,0.49122807,0.483870968,0.488721805,0.486111111,0.477419355,0.475903614,0.47752809,0.471502591,0.466666667,0.456140351,0.455645161,0.45112782,0.45229682,0.448504983,0.448275862,0.445103858,0.441011236,0.439153439,0.441396509,0.439716312,0.442696629,0.438972163,0.43852459,0.439215686,0.438794727,0.43761302,0.434027778,0.433333333,0.432258065,0.433229814,0.435628743,0.437142857,0.438005391,0.436868687,0.434730539,0.431818182,0.428263215,0.425944842,0.427599611,0.430426716,0.433007986,0.435304199,0.438276719,0.439454691,0.440438871,0.440703902,0.43993994,0.439674315
0.531914894,0.528301887,0.534482759,0.53125,0.536231884,0.533333333,0.530864198,0.528735632,0.526315789,0.524271845,0.517857143,0.512195122,0.5,0.496551724,0.5,0.497005988,0.491620112,0.492063492,0.49,0.485849057,0.486725664,0.4875,0.484251969,0.48880597,0.482269504,0.483108108,0.485436893,0.482972136,0.482248521,0.480113636,0.479452055,0.480211082,0.479695431,0.481662592,0.483490566,0.483296214,0.482254697,0.48015873,0.477443609,0.475,0.472789116,0.473515249,0.477134146,0.478832117,0.481065919,0.484480432,0.485639687,0.486075949,0.486453202,0.486127865,0.485680191
0.576923077,0.571428571,0.580645161,0.571428571,0.578947368,0.575,0.581395349,0.583333333,0.568627451,0.566037736,0.566666667,0.567164179,0.547945205,0.55,0.551724138,0.553191489,0.54,0.547169811,0.539823009,0.537190083,0.534883721,0.540145985,0.537931034,0.538961039,0.537037037,0.538011696,0.536312849,0.534759358,0.535714286,0.531707317,0.530516432,0.529411765,0.530701754,0.535564854,0.534693878,0.534351145,0.534296029,0.532646048,0.527687296,0.526315789,0.524926686,0.526315789,0.527704485,0.531328321,0.53253012,0.534883721,0.535714286,0.536637931,0.5375,0.538934426,0.53722334
0.642857143,0.666666667,0.647058824,0.631578947,0.65,0.619047619,0.652173913,0.64,0.62962963,0.620689655,0.625,0.611111111,0.615384615,0.604651163,0.595744681,0.6,0.592592593,0.596491228,0.590163934,0.6,0.594202899,0.594594595,0.594936709,0.590361446,0.590909091,0.591397849,0.587628866,0.588235294,0.592592593,0.592920354,0.584745763,0.585365854,0.587301587,0.591240876,0.594202899,0.590277778,0.594771242,0.586419753,0.587209302,0.581920904,0.580645161,0.582914573,0.583732057,0.589041096,0.59030837,0.593220339,0.5951417,0.593023256,0.594095941,0.597069597,0.594202899
0.75,0.666666667,0.714285714,0.714285714,0.666666667,0.7,0.727272727,0.666666667,0.692307692,0.714285714,0.666666667,0.6875,0.684210526,0.666666667,0.652173913,0.68,0.666666667,0.678571429,0.666666667,0.65625,0.657142857,0.648648649,0.666666667,0.666666667,0.666666667,0.659574468,0.66,0.660377358,0.660714286,0.655172414,0.655737705,0.650793651,0.651515152,0.652777778,0.657534247,0.662162162,0.658227848,0.658823529,0.645833333,0.64516129,0.645833333,0.644230769,0.654205607,0.655172414,0.658119658,0.658536585,0.658730159,0.656934307,0.659722222,0.662068966,0.657534247
0.75,0.75,0.75,0.75,0.666666667,0.8,0.75,0.777777778,0.777777778,0.777777778,0.7,0.75,0.769230769,0.733333333,0.764705882,0.777777778,0.80952381,0.772727273,0.791666667,0.807692308,0.777777778,0.793103448,0.774193548,0.764705882,0.75,0.783783784,0.769230769,0.785714286,0.75,0.765957447,0.770833333,0.759259259,0.745098039,0.762711864,0.766666667,0.766666667,0.765625,0.76056338,0.768292683,0.759493671,0.766233766,0.759036145,0.773809524,0.772277228,0.760869565,0.768421053,0.772277228,0.772727273,0.7734375,0.779661017,0.781512605
